	date	start_time	title	url	description
444	2013-03-30	2013-03-30 19:00:00	Ringling Bros. and Barnum & Bailey Circus	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
445	2014-03-02	2014-03-02 19:00:00	Ringling Bros. Circus	http://www.barclayscenter.com/events/detail/ringling-bros-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
446	2015-12-02	2015-12-02 20:00:00	New York Islanders vs. New York Rangers	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-new-york-rangers	fineprint fontsize 9px make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express individual please call 718bksuite lirr train time app download lirr train time app get realtime pick station check countdown train arrival easily search destination basic train is available even without cellular service download metronorth app lirr schedule plan trip quick search schedule online view schedule lirr schedule update before you leave check our screen arena main concourse latest lirr schedule service alert lirr expanded service long island rail road ha enhanced service make islander game easily accessible fan from long island view detail
447	2013-09-27	2013-09-27 20:00:00	Atoms For Peace	http://www.barclayscenter.com/events/detail/atoms-for-peace	thom yorke nigel godrich joey collectively known a atom peace have announced first date tour this fall headlining show friday september show follow wake band new album amok xl recording entering chart are it first since debut tour during which it played yorke solo album it entirety thom yorke nigel godrich recently series sold out amok launch event london new york prior their return state full atom peace lineup july tour europe uk individual click here call bk set up an appointment meet representative
448	2016-05-05	2016-05-05 19:30:00	Justin Bieber	http://www.barclayscenter.com/events/detail/justin-bieber-purpose-world-tour	global superstar justin bieber is bringing his purpose world tour wednesday may thursday may also joining him both show are special guest post malone moxie raia hype around biebers new music continues smash success sorry what do you mean which wa crowned justins first billboard allformat airplay sale streamingbased hot week it release selling over unit digitally that week can purchased online ticketmaster com calling visiting american express box office individual both concert please call 718bksuite upgrade experience club restaurant join u club restaurant presented american express dinnerbefore show located arena level club offer highend dining experience it chef table menu try selection pub grub pasta chefdesigned salad before enjoying selection from dessert bar reservation please call email emailprotected support artist subject change
449	2014-11-14	2014-11-14 15:30:00	Disney On Ice presents Frozen	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-frozen	follow heart straight adventure atdisney ice just keep swimming dory new pal hank from disneypixarsfinding doryas they set out find her parent cheer emotion from disneypixarsinside out venture wintery arendelle where olaf kristoff help reunite anna elsa learn love is most powerful magic all see disney princess achieve their dream through bravery kindness perseverance celebrate true friendship toy storygang make unforgettable memory mickey disney friend whendisney ice present follow heartskates into are sale now can purchased ticketmaster com calling visiting american express box office individual please click here call group click here call
450	2015-02-21	2015-02-21 19:00:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
451	2014-06-07	2014-06-07 20:00:00	Lo Mejor De Los 90\u2019s \/ The Best of the 90\u2019s Salsa Concert	http://www.barclayscenter.com/events/detail/lo-mejor-de-los-90s-the-best-of-the-90s-salsa-concert	fineprint fontsize 9px prepuerto rican day parade celebration oscar leon tito nieves india ismael miranda domingo quiones jose alberto el canario tony vega ray sepulveda johnny rivera frankie negrn eddie santiago special invited guestswillie colon elvis crespo charlie aponte onsaturday june thecombinacin perfecta salsa concert all true tropical music fan embrace history culture longevity great music show stopping performance that are timeless this event are available purchase online ticketmaster com phone visiting theamerican express box office individual click here call bk artist support act are subject change
452	2015-02-22	2015-02-22 11:00:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
453	2016-01-24	2016-01-24 19:30:00	Brooklyn Nets vs. Oklahoma City Thunder	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-oklahoma-city-thunder-2	due tristate area start time net v oklahoma city thunder game now 30pm door opening 6pm more here click hereto see event menu club restaurant american express
454	2013-11-30	2013-11-30 16:30:00	Barclays Center Classic	http://www.barclayscenter.com/events/detail/barclays-center-classic-2013	extensive college basketball lineup continues matchup between penn state v st john ole miss v ga tech 2nd annual classic men basketball tournament november 29th championship consolation game played following day saturday november 30th classic matchup friday nov 29th game ole miss v georgia tech game st john v penn state saturday nov 30th game loser game winner this event are sale now are available purchase via ticketmaster visiting wwwbarclayscentercomwwwbarclayscentercomby calling american express box office located atlantic avenue group are also available calling 855groupbk individual click here call bk set up an appointment meet representative student available purchase online advance member tix4students com click here purchase classic is sponsored northeast conference nec an ncaa division athletic conference that feature ten member institution championship sport learn more about nec please visit their official website northeastconference org
455	2013-03-22	2013-03-22 19:00:00	Ringling Bros. and Barnum & Bailey Circus	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
456	2014-11-15	2014-11-15 19:00:00	Disney On Ice presents Frozen	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-frozen	follow heart straight adventure atdisney ice just keep swimming dory new pal hank from disneypixarsfinding doryas they set out find her parent cheer emotion from disneypixarsinside out venture wintery arendelle where olaf kristoff help reunite anna elsa learn love is most powerful magic all see disney princess achieve their dream through bravery kindness perseverance celebrate true friendship toy storygang make unforgettable memory mickey disney friend whendisney ice present follow heartskates into are sale now can purchased ticketmaster com calling visiting american express box office individual please click here call group click here call
457	2015-07-08	2015-07-08 19:00:00	New York Islanders: Blue & White Scrimmage	http://www.barclayscenter.com/events/detail/blue-white-scrimmage	new york islander play annual blue white scrimmage their new home wednesday july fan have opportunity see organization top prospect compete an game followed skill competition scrimmage are percent proceeds donated event foundation go sale friday june fan can purchase online visiting wwwbarclayscentercomwwwbarclayscentercomor calling also available american express box office beginning saturday june noon if are still available cant make it wednesday blue white scrimmage watch live islander top prospect face off blue white scrimmage feature islander draft class a well a organization top young prospect headlined pick michael dal colle overall selection overall selection ryan pulock overall selection dal colle playing general islander have representative from cup championship team second straight year addition pulock his first pro season wa named team islander blue white scrimmage ha been played since ha featured current islander john tavares kyle lee matt martin brock nelson josh bailey travis calvin de scott ryan game give young prospect chance become organization a well a show fan talent that franchise is developing door scrimmage open
458	2012-11-27	2012-11-27 19:00:00	Disney On Ice presents Rockin\u2019 Ever After	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-rockin-ever-after	follow heart straight adventure atdisney ice just keep swimming dory new pal hank from disneypixarsfinding doryas they set out find her parent cheer emotion from disneypixarsinside out venture wintery arendelle where olaf kristoff help reunite anna elsa learn love is most powerful magic all see disney princess achieve their dream through bravery kindness perseverance celebrate true friendship toy storygang make unforgettable memory mickey disney friend whendisney ice present follow heartskates into are sale now can purchased ticketmaster com calling visiting american express box office individual please click here call group click here call
459	2017-03-12	2017-03-12 18:00:00	Brooklyn Nets vs. New York Knicks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-new-york-knicks-7	net take new york knicks sunday march make dinner reservation today calling emailing emailprotected individual please call bk hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
460	2015-12-06	2015-12-06 18:00:00	Brooklyn Nets vs. Golden State Warriors	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-golden-state-warriors-2	fineprint fontsize 9px make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express individual please call 718bksuite
461	2013-03-20	2013-03-20 19:00:00	Ringling Bros. and Barnum & Bailey Circus	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
462	2013-12-21	2013-12-21 17:30:00	BROOKLYN HOOPS\u2122 Holiday Invitational	http://www.barclayscenter.com/events/detail/holiday-invitational	livestream info purchase watch livestream manhattan v buffalo liu v temple click one button below manhattan v buffalo liu v temple event info december 21st second annual hoop holiday invitational presented adidas return an action packed lineup men division college basketball tripleheader event feature ncaa tournament finalist michigan against stanford a well a matchup between liu v temple manhattan v buffalo matchup 00pm manhattan v buffalo 30pm liu v temple 30pm michigan v stanford this event are sale now are available purchase via ticketmaster visiting wwwbarclayscentercomwwwbarclayscentercomby calling american express box office located atlantic avenue group are also available calling 855groupbk individual suitesclick hereor call bk set up an appointment meet representative student available purchase online advance member tix4students click here purchase
463	2015-09-21	2015-09-21 19:00:00	Preseason: New York Islanders vs. Philadelphia Flyers	http://www.barclayscenter.com/events/detail/preseason-new-york-islanders-vs-philadelphia-flyers	make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express
464	2014-08-24	2014-08-24 19:30:00	Arcade Fire	http://www.barclayscenter.com/events/detail/arcade-fire	due overwhelming demand grammy awardwinning band arcade fire announced additional date highlyanticipated reflektor tour support it international album reflektor merge band perform third concert august following two previously announced show august released october reflektor wa hailed rolling stone a extraordinary best album arcade fire have ever made it wa second arcade fire album debut first being album year grammy awardwinner suburb individual click here call bk set up an appointment meet representative make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express
465	2014-03-01	2014-03-01 11:00:00	Ringling Bros. Circus	http://www.barclayscenter.com/events/detail/ringling-bros-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
466	2017-03-02	2017-03-02 10:30:00	Ringling Bros. and Barnum & Bailey\u00ae Presents Out Of This World	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-out-of-this-world	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
467	2013-01-15	2013-01-15 19:30:00	Brooklyn Nets vs Toronto Raptors	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-toronto-raptors-1	young developing toronto raptor squad visit second final time this season net could season series win this atlantic division matchup
468	2017-04-24	2017-04-24 19:30:00	Chris Brown	http://www.barclayscenter.com/events/detail/chris-brown-2017	celebrating some biggest name music today grammy awardwinning multiplatinumselling singersongwriter chris brown bringsthe party tourto onapril featuringfabolous genasis andkap allstar lineup bring hour powerhouse show a chris brown friend join him throughout night party begin when show begin special guest are subject change
469	2015-11-25	2015-11-25 19:30:00	New York Islanders vs. Philadelphia Flyers	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-philadelphia-flyers	click hereto see event menu club restaurant american express lirr train time app download lirr train time app get realtime pick station check countdown train arrival easily search destination basic train is available even without cellular service download metronorth app lirr schedule plan trip quick search schedule online view schedule lirr schedule update before you leave check our screen arena main concourse latest lirr schedule service alert lirr expanded service long island rail road ha enhanced service make islander game easily accessible fan from long island view detail
470	2014-12-31	2014-12-31 21:00:00	Elton John	http://www.barclayscenter.com/events/detail/elton-john	display sale now elton john perform new year eve first time new york city when he headline concert december opening act elton john bright light bright light eltons performance include renowned hit classic album track from throughout eltons incredible career a well a selection song from his album recently 40th anniversary cd goodbye yellow road eltons band includes guitar matt bass john percussion nigel drum kim keyboard elton gold platinum album consecutive top hit more than million record sold worldwide elton hold record biggest selling single all time wind which sold million copy he also hold record most appearance billboard adult contemporary chart his newest single home again marking his entry since his career began he ha played nearly concert worldwide elton ha recently been named first recipient icon award which very highest level british music achievement presented only iconic artist whose writing recording performance set them apart a having made impact nation culture purchase today via ticketmaster visiting wwwticketmastercomorby calling also available american express box office our loge seat high point lounge please call email emailprotected make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express
471	2015-10-23	2015-10-23 19:30:00	New York Islanders vs. Boston Bruins	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-boston-bruins	fineprint fontsize 9px make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express individual please call 718bksuite
472	2015-09-26	2015-09-26 19:30:00	Ariana Grande	http://www.barclayscenter.com/events/detail/ariana-grande	fineprint fontsize 9px ariana grande add second performance sunday september pop music superstar ariana grande is bringing honeymoon tour saturday september sunday september latin superstar prince royce special guest both show two show part third anniversary celebration which opened september both show are available online atticketmaster com calling visiting american express box office individual please call 718bksuite
473	2017-06-27	2017-06-27 19:30:00	The Total Package Tour	http://www.barclayscenter.com/events/detail/the-total-package-tour	total package tour take june featuring new kid block boyz men hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
474	2016-01-20	2016-01-20 19:30:00	Brooklyn Nets vs. Cleveland Cavaliers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-cleveland-cavaliers-4	nan
475	2016-07-08	2016-07-08 19:00:00	2016 Honda Civic Tour	http://www.barclayscenter.com/events/detail/demi-lovato-nick-jonas	honda tour featuring demi lovato nick jonas future now is coming friday july special guest mike are onsale can purchased atticketmaster com calling visiting american express box office demi lovatos newest album confident is out now hollywood record island record record feature itunes smash single cool summer critical praise lovatos confident ha been equally stellar island record artist nick himself a fully formed solo artist his hit selftitled debut released november criticallyacclaimed album includes smash single radio hit his second radio single chain individual please call 718bksuite hotel please visitnew york marriott bridge special rate check corporate promotional code then enterw85 special guest is subject change
476	2015-03-01	2015-03-01 11:00:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
477	2016-11-03	2016-11-03 19:00:00	New York Islanders vs. Philadelphia Flyers	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-philadelphia-flyers-3	make dinner reservation today calling emailing emailprotected individual please call bk lirr train time app download lirr train time app get realtime pick station check countdown train arrival easily search destination basic train is available even without cellular service download metronorth app lirr schedule plan trip quick search schedule online view schedule lirr schedule update before you leave check our screen arena main concourse latest lirr schedule service alert
478	2015-06-25	2015-06-25 19:00:00	NBA DRAFT 2015	http://www.barclayscenter.com/events/detail/nba-draft-2015	third consecutive year nba draft presented state farm held home net host nba draft presented state farm thursday june et there are limited available availability please call 718bksuite
479	2013-07-27	2013-07-27 15:30:00	Cirque du Soleil - Quidam	http://www.barclayscenter.com/events/detail/cirque-du-soleil-quidam	cirque du soleil criticallyacclaimed production quidam presented from july seven performance only quidam mark very first time cirque du soleil ha come quidam had it world premiere montreal under big top april since then production ha toured five continent been experienced million people show performed new york under blue yellow big top battery park city december quidam embarked new journey performing same captivating production but now arena throughout north america international cast feature worldclass acrobat musician singer character young zo is bored her parent distant apathetic ignore her her life ha lost all meaning seeking fill void her existence she slide into an imaginary world world quidam where she meet character who encourage her free her soul show schedule july wednesday july 30pm thursday july 30pm friday july 30pm saturday july 30pm 30pm sunday july 00pm 00pm group are also available calling 855groupbk group pricing seating chart group order form individual click here call bk set up an appointment meet representative more about cirque du soleil visit wwwcirqueclubcom
480	2012-11-23	2012-11-23 19:30:00	Brooklyn Nets vs LA Clippers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-la-clippers	net home game schedule highlight include onetime visit from nba champion miami heat wednesday january defending western conference champion oklahoma city thunder tuesday december additional key game are christmas day matchup noon against boston celtic chicago bull thursday april
481	2013-08-03	2013-08-03 20:00:00	Beyonc\u00e9	http://www.barclayscenter.com/events/detail/beyonce	mr carter show world tour promise entertainer most ambitious undertaking date it is expected bigger scope than any her previous show slated run almost one year second wave tour is planned latin america australia asia beyoncs last tour critically acclaimed incredibly successful amworld tour wa ranked billboard hot tour chart show thrilled more than million fan more than one hundred show country six continent across globe beyonc is one most widely recognized highly respected woman pop culture solo recording artist actress philanthropist businesswoman she ha released four solo album ha sold over million album worldwide her work ha earned her numerous award accolade including grammy award billboard named her top female artist top radio song artist 2000s decade recording industry association america also recognized beyonc a top certified artist 2000s individual click here call bk set up an appointment meet representative
482	2015-11-16	2015-11-16 19:00:00	New York Islanders vs. Arizona Coyotes	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-phoenix-coyotes	click hereto see event menu club restaurant american express lirr train time app download lirr train time app get realtime pick station check countdown train arrival easily search destination basic train is available even without cellular service download metronorth app lirr schedule plan trip quick search schedule online view schedule lirr schedule update before you leave check our screen arena main concourse latest lirr schedule service alert lirr expanded service long island rail road ha enhanced service make islander game easily accessible fan from long island view detail
483	2014-08-07	2014-08-07 20:00:00	Yanni	http://www.barclayscenter.com/events/detail/yanni	playing cushman wakefield theater august are sale now barclayscenter com ticketmaster com are also available american express box office individual click hereor call bk set up an appointment meet representative
484	2013-10-05	2013-10-05 20:00:00	Kaskade	http://www.barclayscenter.com/events/detail/kaskade	kaskade dj who industry his criticallyacclaimed summer tour last year announced his atmosphere tour play october just late night support kaskade tour is support forthcoming album atmosphere slated release september from music edm event policy no reentry out no refund exchange no sleeping designated dance floor area no moshing crowd surfing stage diving no unauthorized unlicensed vendor allowed no unauthorized solicitation handbill sampling giveaway etc prohibited item no illegal substance no drug drug paraphernalia no pet no massager no laser pointer no mask no glow stick no glowing illuminated costume no led glove led microlights used light show no pacifier dust mask no eyedrop no glass can cup cooler no marker pen spray paint no large chain spiked jewelry no sticker flyer banner poster no balloon ball inflatable ball frisbee no backpack over no bota bag no large purse bag anything over no stuffed animal doll including plush backpack no open pack cigarette unsealed tampon upon entry no ecigarettes no outside food beverage including alcohol candy no unopened pack gum no weapon any kind includes pocket knife pepper spray firework etc no professional recording equipment photo video audio no detachable lens tripod big zoom commercial use rig no video camera acceptable item yes small bag single compartment backpack purse maximum yes water must upon entry yes fanny pack yes nonprofessional flash still camera yes cell phone yes sunglass yes hat yes lighter yes closed pack cigarette yes sealed wrapped tampon yes earplug yes sealed chapstick lipgloss yes sealed pack gum zero tolerance drug use possession use possession any illegal drug not tolerated anywhere inside outside venue do not bring any illegal substance event a violator prosecuted fullest extent law if you are found intoxicated door security not allow you enter venue event staff reserve right refuse entry anyone arena reserve right search all bag pocket coat sweater etc conduct pat down law enforcement official if deemed necessary every attendee is subject search prior entry into arena this includes member medium purchasing you agree subject thorough tsastyle search including emptying pocket bag full pat down having all item examined possibly removing shoe police officer working inside outside arena all narcotic law strictly enforced we reserve right refuse entry anyone
485	2016-02-21	2016-02-21 18:00:00	Brooklyn Nets vs. Charlotte Hornets	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-charlotte-hornets	nan
486	2015-11-17	2015-11-17 19:30:00	Brooklyn Nets vs. Atlanta Hawks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-atlanta-hawks-6	click hereto see event menu club restaurant american express
487	2014-02-21	2014-02-21 15:00:00	Ringling Bros. Circus	http://www.barclayscenter.com/events/detail/ringling-bros-circus	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
488	2014-05-09	2014-05-09 20:00:00	Cher - D2K Tour 2014	http://www.barclayscenter.com/events/detail/cher-dressed-to-kill	special guest cyndi lauper one only cher bring her tour show friday may cyndi lauper support act are sale now barclayscenter com ticketmaster com are also available american express box office previous tour farewell tour later dubbed never can say goodbye tour wa one most successful tour ever solo artist played date seen over million people individual click here call bk set up an appointment meet representative make dinner reservation today calling emailing emailprotected cher la carte menu
489	2014-07-30	2014-07-30 19:30:00	Cirque du Soleil: Varekai	http://www.barclayscenter.com/events/detail/cirque-du-soleil-varekai	cirque du soleil is pleased announce that it newest arena show varekai perform cushman wakefield theater from july august seven performance only after year touring world under blue yellow big top varekai begun new adventure this past december touring world arena deep within forest summit volcano exists an extraordinary world world where something else is possible world called varekai from sky fall solitary young man story varekai begin parachuted into shadow magical forest kaleidoscopic world populated fantastical creature this young man set off an adventure both absurd extraordinary this day edge time this place all possibility begin an inspired incantation life rediscovered word varekai mean wherever romany language gypsy universal wanderer this production pay tribute nomadic soul spirit art circus tradition infinite passion those whose quest take them along path that lead varekai this event are currentlyon sale can purchased online via ticketmaster visiting wwwticketmastercomor calling are also available american express box office group call 855groupbk individual suitesclick hereor call bk set up an appointment meet representative
490	2015-02-26	2015-02-26 10:30:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	witness greatest show earth one last time part last curtain call when ringling bros barnum bailey present out this world coming february march prepare blast off an intergalactic adventure spaceage family fun a ultimate circus experience launch into future audience take helm join circus space fleet heroic quest good versus evil that let imagination run wild unexpected surprise thrill every turn through lens magic telescope out this world transport entire family an unforgettable journey a circus star seeker battle bring most spectacular talented performer back earth after year outer space child all age amazed cosmic voyage a you discover wonder gravitydefying acrobat orbital aerialist majestic animal fearless daredevil humorous clown are available purchase online wwwticketmastercomby calling visiting american express box office hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
491	2017-06-22	2017-06-22 19:00:00	NBA Draft 2017	http://www.barclayscenter.com/events/detail/nba-draft-2017	nba draft presented state farm held thursday june 7pm home net host draft fifth consecutive year nba draft presented state farm air live espn espn radio
492	2017-01-10	2017-01-10 19:30:00	Brooklyn Nets vs. Atlanta Hawks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-atlanta-hawks-7	net take atlanta hawk tuesday january make dinner reservation today calling emailing emailprotected individual please call bk hotel please visit new york marriott bridge special rate check corporate promotional code then enter w85
493	2014-04-11	2014-04-11 19:30:00	Brooklyn Nets vs. Atlanta Hawks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-atlanta-hawks-3	make dinner reservation today calling emailing emailprotected
494	2015-12-13	2015-12-13 17:00:00	New York Islanders vs. New Jersey Devils	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-new-jersey-devils-3	lirr train time app download lirr train time app get realtime pick station check countdown train arrival easily search destination basic train is available even without cellular service download metronorth app lirr schedule plan trip quick search schedule online view schedule lirr schedule update before you leave check our screen arena main concourse latest lirr schedule service alert lirr expanded service long island rail road ha enhanced service make islander game easily accessible fan from long island view detail
495	2014-08-01	2014-08-01 19:30:00	Cirque du Soleil: Varekai	http://www.barclayscenter.com/events/detail/cirque-du-soleil-varekai	cirque du soleil is pleased announce that it newest arena show varekai perform cushman wakefield theater from july august seven performance only after year touring world under blue yellow big top varekai begun new adventure this past december touring world arena deep within forest summit volcano exists an extraordinary world world where something else is possible world called varekai from sky fall solitary young man story varekai begin parachuted into shadow magical forest kaleidoscopic world populated fantastical creature this young man set off an adventure both absurd extraordinary this day edge time this place all possibility begin an inspired incantation life rediscovered word varekai mean wherever romany language gypsy universal wanderer this production pay tribute nomadic soul spirit art circus tradition infinite passion those whose quest take them along path that lead varekai this event are currentlyon sale can purchased online via ticketmaster visiting wwwticketmastercomor calling are also available american express box office group call 855groupbk individual suitesclick hereor call bk set up an appointment meet representative
496	2014-09-20	2014-09-20 20:00:00	SOURCE360	http://www.barclayscenter.com/events/detail/source-360	group source magazine is proud announce first annual september cushman wakefield theater celebration source 25th anniversary concert feature some most influential artist hiphop including official return clan who perform together first time three year bone kennedy lil kim more announced coming week are now sale can purchased online via ticketmaster visitingwwwticketmastercomor calling can also purchased american express box office individual please call 718bksuite make dinner reservation today calling emailing emailprotected click hereto see event menu club restaurant american express
