start_time	title	url	description
2014-11-30 15:00	Brooklyn Nets vs. Chicago Bulls	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-chicago-bulls-11-30-14	
2017-04-14 13:00	Jordan Brand Classic	http://www.barclayscenter.com/events/detail/jordan-brand-classic-2017	The country's premier prep basketball event,Jordan Brand Classic, will return to Barclays Center onFriday, April 14. Plus, dont miss special performances by guest artists Rick Ross and A Boogie wit da Hoodie.* GAME TIMES 1:00PM - Global Showcase 3:00PM - Regional Game 5:30PM- Girls All-American Game 8:00PM- Boys All-American Game *Artists are subject to change
2012-12-22 15:00	BROOKLYN HOOPS\u2122 Holiday Invitational	http://www.barclayscenter.com/events/detail/brooklyn-hoops-holiday-invitational	This is event will be streaming live on barclayscenter.com. Check back Saturday at 2:00 PM for more information   Whats the best way to make sure your holidays arent ho-ho-hum? Easy! Make a fast break for fun and head to Brooklyns Barclays Center on December 22 for some of college basketballs finest match-ups.   The days action features Tulane taking on Hofstra, South Carolina battling Manhattan and Seton Hall battling LIU Brooklyn.   What better way to start your winter than courtside? We hope to see you there!  3:00PM: Tulane vs. Hofstra  5:30PM: South Carolina vs. Manhattan  8:00PM: Seton Hall vs. LIU Brooklyn   BROOKLYN HOOPS Ticket Planpresented by Applebee's   The BROOKLYN HOOPS Ticket Plan presented by Applebee's provides access to the Barclays Center Classic, BROOKLYN HOOPS Winter Festival and BROOKLYN HOOPS Holiday Invitational. For a limited time, when you purchase a BROOKLYN HOOPS package, you'll receive a $25 Applebee's card. Call 855-GROUP-BK to purchase today!
2015-11-12 19:00	Disney On Ice celebrates 100 Years of Magic Presented by Stonyfield YoKids Organic Yogurt	http://www.barclayscenter.com/events/detail/disney-on-ice-celebrates-100-years-of-magic-presented-by-stonyfield-yokids-organic-yogurt	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
2015-02-24 19:00	Ringling Bros. and Barnum & Bailey Presents CIRCUS XTREME	http://www.barclayscenter.com/events/detail/ringling-bros-and-barnum-bailey-presents-circus-xtreme	Witness the Greatest Show On Earth one last time! Be a part of the last curtain call when Ringling Bros. and Barnum & Bailey presents Out Of This World, coming to Barclays Center February 23  March 3. Prepare to blast off on an intergalactic adventure for space-age family fun as the ultimate circus experiences launches into the future. Audiences will take the helm to join the Circus Space Fleet on a heroic quest of good versus evil that will let imaginations run wild with unexpected surprises and thrills at every turn. Through the lens of a magic telescope, Out Of This World transports your entire family on an unforgettable journey as the circus Star Seeker battles to bring the most spectacular and talented performers back to Earth after years in outer space. Children of All Ages will be amazed by the cosmic voyage as you discover the wonders of gravity-defying acrobats, orbital aerialists, majestic animals, fearless daredevils and humorous clowns. Tickets are available for purchase online at www.ticketmaster.com, by calling 800-745-3000, or by visiting the American Express Box Office at Barclays Center. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2016-01-06 19:30	Brooklyn Nets vs. Toronto Raptors	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-toronto-raptors-4	p.fineprint {  font-size:9px; }  Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE.
2014-08-22 19:30	Arcade Fire	http://www.barclayscenter.com/events/detail/arcade-fire	Due to overwhelming demand, Grammy Award-winning band, Arcade Fire, announced additional dates for the highly-anticipated REFLEKTOR TOUR in support of its international #1 album Reflektor(Merge). The band will perform a third concert at Brooklyn's Barclays Center on August 24, 2014 following two previously announced shows on August 22 and 23. Released October 29, Reflektor was hailed by Rolling Stone as "extraordinary...the best album Arcade Fire have ever made." It was the second Arcade Fire album to debut at #1, the first being 2010's Album of the Year Grammy Award-winner The Suburbs. For information on individual suites Click Here or call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.   Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected]. Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express.
2014-09-24 20:00	The Black Keys	http://www.barclayscenter.com/events/detail/the-black-keys	With Special Guest Cage The Elephant Due to overwhelming demand, The Black Keys announced an additional date at Barclays Center for their Turn Blue World Tour. The Black Keys will perform a second concert on September 23 following a previously announced show on September 24. The Black Keys will be joined by Cage The Elephant. Tickets for bothshows are now on sale andcan be purchased at ticketmaster.com, or by calling 800-745-3000. Tickets can also be purchased at the American Express Box Office at Barclays Center. For information on individual suites Click Here or call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.   Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected]. Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express.
2014-07-24 19:00	Katy Perry	http://www.barclayscenter.com/events/detail/katy-perry	With Special Guest Capital Cities International superstar, Katy Perry, will bring her PRISMATIC WORLD TOUR to Barclays Center on July 24 and July 25. She will be touring in support of PRISM, which debuted at number one on The Billboard 200 and remains in the Top Ten three months after release. The platinum album has given Katy her biggest ever single with "Roar", while "Dark Horse" just became her lucky 13th Top Ten hit on The Billboard Hot 100. Capital Cities will open for Katy.  The state-of-the art stage, specifically designed by Katy for THE PRISMATIC WORLD TOUR, allows her to get closer to her fans than ever before. The one-of-a-kind set design will provide concert-goers with a truly magical experience from every angle in the arena.  For information on individual suites Click Hereor call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.   Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected]. Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express.
2014-08-15 19:00	Marvel Universe LIVE!	http://www.barclayscenter.com/events/detail/marvel-universe-live	Marvel fans, assemble! Marvel Universe LIVE! is taking the live entertainment experience to a whole new level, with a mind-blowing show unlike anything youve seen before. Watch your favorite Marvel Super Heroes including Spider-Man, The Avengers - Iron Man, Hulk, and more, and threatening villains come to life in an action-packed arena extravaganza, coming to Barclays Center August 13  August 17.  Youll definitely feel the energy with cutting-edge special effects, pyrotechnics, aerial stunts, martial arts, motorcycles and more. Its being hailed as the most technically advanced live show ever. Join Marvel fans of all ages for this once-in-a-lifetime, monumental performance. The fate of the universe depends on it! For information on individual suites Click Hereor call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.    adroll_adv_id = "4OSUPK2YDJCG3GUHV6ZPNX";  adroll_pix_id = "KP4DRZHCPRH4JJIAZMWWTG";  (function () {  var oldonload = window.onload;  window.onload = function(){     __adroll_loaded=true;     var scr = document.createElement("script");     var host = (("https:" == document.location.protocol) ? "https://s.adroll.com" : "http://a.adroll.com");     scr.setAttribute('async', 'true');     scr.type = "text/javascript";     scr.src = host + "/j/roundtrip.js";     ((document.getElementsByTagName('head') || [null])[0] ||      document.getElementsByTagName('script')[0].parentNode).appendChild(scr);     if(oldonload){oldonload()}};  }());
2013-01-24 19:00	Disney On Ice presents Treasure Trove	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-treasure-trove	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
2014-12-12 19:30	Brooklyn Nets vs. Philadelphia 76ers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-philadelphia-76ers-12-12-14	
2014-04-27 19:00	2014 NBA Playoffs - Nets vs. Raptors - Game 4	http://www.barclayscenter.com/events/detail/2014-nba-playoffs-nets-vs-raptors-game-4	The Brooklyn Nets take on the Toronto Raptors in Game 4 of the 2014 NBA Playoffs Sunday, April 27 at 7:00pm. All fans in attendance will receive a commemorative Game 4 rally towel and Brooklyn Nets shooting sleeve. Purchase your tickets from NBATickets.com, The Official Ticket Marketplace: BUY TICKETS NOW
2016-02-07 14:30	New York Islanders vs. Edmonton Oilers	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-edmonton-oilers	p.fineprint {  font-size:9px; }  Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE.  LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts. LIRR Expanded Service The Long Island Rail Road has enhanced service to make Islanders games in Brooklyn easily accessible for fans from Long Island. View Details
2017-03-18 13:00	New York Islanders vs. Columbus Blue Jackets	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-columbus-blue-jackets-2	Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  For information on individual suites, please call 718.BK.SUITE. LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2014-02-06 20:00	Brooklyn Nets vs. San Antonio Spurs	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-san-antonio-spurs-1	Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Event Menu
2013-06-05 20:00	The National	http://www.barclayscenter.com/events/detail/the-national	The National will play in their home borough of Brooklyn when they perform at Barclays Center on Wednesday, June 5 at 8PM. This will be the bands first show in Brooklyn since performing in July 2010 in Prospect Park. Youth Lagoon is set to open the show.  Formed in 1999, The National consists of vocalist Matt Berninger fronting two pairs of brothers: Aaron (guitar, bass, piano) and Bryce Dessner (guitar), and Scott (bass, guitar) and Bryan Devendorf (drums). Their first full-length albums, The National, Sad Songs For Dirty Lovers, and a crucial mini-album, Cherry Tree, preceded their signing to label Beggars Banquet in 2004. Alligator (2005), included underground anthem Mr. November, and raised their profile as The National grew into an incendiary live band. Boxer (2007), featuring songs like Fake Empire, Mistaken For Strangers and Start A War, sold over three times as many copies as its predecessor and saw them transformed from underground stars into a rock institution. High Violet (2010), released on 4AD brought the band global critical and commercial success. Both individually and collectively, The Nationals members have been involved in countless artistic, charitable, and socio-political pursuits. For information on individual suites Click Here or call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative. Barclays Center and Transportation Alternatives will provide free bike valet service for concertgoers at The National show. Barclays Center, which offers up to 400 parking spots for bicycles on Dean Street between Flatbush and 6th Avenue, will give bike riders claim tickets to pick up their bikes and helmets after the concert. Riders can begin dropping off their bikes at 6:00 p.m. Bikers will be met by Transportation Alternative valets, who will provide a claim check for the bike and helmet. Locks are not necessary.  var ebVenueID = '1288'; //<![CDATA[  document.write('<img src="https://secure.adnxs.com/seg?member_id=567&add_code=VenueID:' + ebVenueID + ',VenueID1:' + ebVenueID + '&t=2" width="1" height="1" />'); //]]>
2013-10-26 19:00	Sensation	http://www.barclayscenter.com/events/detail/sensation-2013	Sensation, the worlds most spectacular dance and music phenomena will celebrate its 100th global show with a special performance at Brooklyns Barclays Center on October 26, 2013 marking the close of its successful inaugural US tour. Sensations most popular show, Ocean of White brings together heart pumping visual theatrics and the best EDM DJ talent to create one of worlds largest dance spectacles, uniting 30,000-50,000 revelers dressed in all white. Last year Sensation hosted two sold out dates at Brooklyns Barclays Center - along with 97 Sensation events for millions of visitors in more than 20 countries, including Amsterdam, Ibiza and Sao Paulo. Ocean of White offers a stunning visual spectacle for music and dance fans worldwide featuring 200 different types of pyrotechnical effects, 22 water fountains and choreographed flying acrobatics all synchronized to the pulsating sound of the worlds best house music. The New York show will feature musical talent that has been touring with Sensation around the globe, including Mr White, Nic Fanciulli, Sunnery James & Ryan Marciano and Fedde le Grand. Playing off Sensations signature all white dress code, audiences will be surrounded by the mysteries and elegance of the ocean with oversized LED lit jellyfish suspended from the air, sea inspired acrobatic performances and light exhibitions centered on a 236 foot centered stage. *Guests must be at 21 years of age or older to attend Sensation and white attire is mandatory. *Only the Atrium and VIP entrances will be open for our guests  EDM Event Policies  NO Re-entry/Ins & Outs NO Refunds or Exchanges NO Sleeping on Designated Dance Floor Areas NO Moshing, Crowd Surfing or Stage Diving NO Unauthorized/Unlicensed Vendors Allowed NO Unauthorized Solicitations, Handbills, Sampling, Give-Aways, etc.   PROHIBITED ITEMS   NO Illegal Substances NO Drugs or Drug Paraphernalia NO Pets NO Massagers NO Laser Pointers NO Masks NO Glow Sticks NO Glowing / Illuminated costumes NO LED Gloves or LED Microlights used for Light Shows NO Pacifiers or Dust Masks NO Eyedrops NO Glass, Cans, Cups or Coolers NO Markers, Pens or Spray Paint NO Large Chains or Spiked Jewelry NO Stickers, Flyers, Banners or Posters NO Balloons, Balls, Inflatable Balls or Frisbees NO Backpacks Over 12" x 12" NO Bota Bags NO Large Purses or Bags (Anything Over 12" x 12") NO Stuffed Animals or Dolls (Including Plush Backpacks) NO Open Packs of Cigarettes or Unsealed Tampons (Upon Entry) NO E-Cigarettes NO Outside Food or Beverages (Including Alcohol and Candy) NO Unopened pack of gum NO Weapons of any Kind (Includes Pocket Knives, Pepper Spray, Fireworks, etc.) NO Professional Recording Equipment  Photo, Video, or Audio (No Detachable Lenses, Tripods, Big Zooms or Commercial Use Rigs) NO Video Cameras   ACCEPTABLE ITEMS   YES Small Bags, Single Compartment Backpacks and Purses (maximum 12" x 12") YES Fanny Packs YES Non-Professional Flash/Still Cameras YES Cell Phones YES Sunglasses YES Hats YES Lighters YES Closed Packs of Cigarettes YES Sealed/Wrapped Tampons YES Earplugs YES Sealed Chapstick and Lipgloss YES Sealed Packs of Gum   ZERO TOLERANCE FOR DRUG USE OR POSSESSION  The use or possession of any illegal drugs will not be tolerated anywhere inside or outside the venue. Do not bring any illegal substances to the event as violators will be prosecuted to the fullest extent of the law. If you are found intoxicated at the door, security will not allow you to enter the venue. Event staff reserves the right to refuse entry to anyone. The arena reserves the right to search all bags, pockets coats, sweaters, etc and conduct pat downs by law enforcement officials (if deemed necessary). Every attendee is subject to search prior to entry into the arena. This includes members of the media. By purchasing a ticket, you agree to be subject to a thorough TSA-style search, including emptying your pockets and bags, a full pat down, having all of your items examined and possibly removing your shoes. Police officers will be working inside and outside of the arena. All narcotics laws will be strictly enforced. We reserve the right to refuse entry to anyone.
2014-12-08 19:30	Brooklyn Nets vs. Cleveland Cavaliers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-cleveland-cavaliers-12-8-14	
2012-09-29 20:00	JAY Z	http://www.barclayscenter.com/events/detail/jay-z-7	Please note: doors open at 7pm.   Hello, Brooklyn!   Welcome the boroughs own Shawn JAY Z Carter as part of his record-setting, sold-out, eight-night residency at the brand-new Barclays Center.   This 13-time Grammy Award winner has undoubtedly redefined both the music industry and perceptions of the American Dream since bursting onto the scene in 1996. JAY Z is not only a New York Times bestselling author but also the founder and chairman of Rocawear and an entrepreneur with a stake in such varied enterprises as the 40/40 CLUBS, Translation Advertising, Carols Daughter natural beauty products and Barclays Centers own Brooklyn Nets.   JAY Zs dominance of the music world is unquestionable. As President and CEO of Def Jam Recordings, he fostered the careers of international stars Rihanna, Ne-Yo and Kanye West. In 2008, JAY Z partnered with Live Nation to form the diverse entertainment company Roc Nation. With that ventures first release, The Blueprint 3, JAY Z secured the record for most No. 1 albums by any solo artist. His recent collaboration with Kanye West, Watch the Throne, became the 12th JAY Z album to reach No. 1.   Brooklyn is proud to call JAY Z one of its own. Dont miss out on your home-court advantage to witness the king solidify his reign right here in your very own backyardonly at Barclays Center!
2016-03-21 19:30	New York Islanders vs. Philadelphia Flyers	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-philadelphia-flyers-2	DOORS OPEN AT 6:30 PM Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE. LIRR Train Time App Download the LIRR Train Time app to get real-time information. Pick your station, check a countdown to your train's arrival and easily search for your destination. Basic train information is available even without cellular service. Download the Metro-North App LIRR Schedule Plan your trip to Barclays Center with a quick search of the schedule online. View Schedule LIRR Schedule Updates Before you leave Barclays Center, check our screens in the arena's main concourse for the latest information on LIRR schedules and service alerts. LIRR Expanded Service The Long Island Rail Road has enhanced service to make Islanders games in Brooklyn easily accessible for fans from Long Island. View Details
2014-01-24 19:30	Brooklyn Nets vs. Dallas Mavericks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-dallas-mavericks-1	Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Event Menu
2012-12-02 11:00	Disney On Ice presents Rockin\u2019 Ever After	http://www.barclayscenter.com/events/detail/disney-on-ice-presents-rockin-ever-after	Follow your heart straight to adventure atDisney On Ice! Just keep swimming with Dory and new pal Hank from DisneyPixarsFinding Doryas they set out to find her parents. Cheer with the Emotions from DisneyPixarsInside Out. Venture to wintery Arendelle where Olaf and Kristoff help reunite Anna and Elsa and learn love is the most powerful magic of all. See the Disney Princesses achieve their dreams through bravery, kindness and perseverance. And celebrate true friendship with the Toy Storygang. Make unforgettable memories with Mickey and your Disney friends whenDisney On Ice presents Follow Your Heartskates into Barclays Center! Tickets are on sale now and can be purchased at Ticketmaster.com, by calling 800.745.3000, or by visiting the American Express Box Office at Barclays Center. For information on individual suites, please click here or call 718.257.8483. For information on Group Tickets, click here or call 844.255.9647.
2015-10-28 19:30	Brooklyn Nets vs. Chicago Bulls	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-chicago-bulls-4	p.fineprint {  font-size:9px; }  Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE.
2013-08-25 21:00	MTV Video Music Awards	http://www.barclayscenter.com/events/detail/mtv-video-music-awards	Important Event Information:   Doors will open for the MTV Video Music Awards at 7PM to all ticket holders. All attendees need to be in the arena by 8:45PM. The event will start at 9PM.   All ticket holders need to enter the building through our GEICO Main Entrance. Suite Ticket Holders may enter the building through either the Calvin Klein VIP Entrance or the GEICO Main Entrance. Atlantic and Dean Street Entrances are closed.   Due to MTV Video Music Awards production, the American Express Box Office is closed Saturday and Sunday. A physical ticket to the event must be presented to access the arena property. There will be no reprinting of tickets on site. NYPD will move all non-ticketed patrons off of arena property.   Please allow as much time as possible for transportation to the event as traffic will be very heavy due to road closures.   STREETS CLOSED FOR VEHICULAR TRAFFIC     Sixth Avenue between Atlantic Avenue and Dean Street on Friday, August 23rd, 12:00pm  Monday, August 26th, 12:00am midnight    Pacific Street between Sixth Avenue and Carlton Avenue on Saturday, August 24th, 7:00am  Monday, August 26th, 12:00am midnight    Dean Street between Flatbush Avenue and Carlton Avenue on Saturday, August 24th, 7:00am  Monday, August 26, 12:00am midnight    POST EVENT CAR SERVICE PICK UP INSTRUCTIONS   All visitors being picked up for this event should wait at the reserved space in front of Modells Sporting Goods located at 140 Flatbush Avenue   ADDITIONAL DETAILS     Emergency lanes will be maintained at all times    Traffic will remain open on Flatbush Avenue and Atlantic Avenue    Barclays Center subway access will remain open    Variable Message Signs (VMS) will be installed on local arterial roads and significant intersections    Residents will have access to their homes at all times    On-site street parking will be severely limited    Event Information:   MTV is set to make history by bringing the 2013 Video Music Awards to Brooklyn, New York for the first time ever. Airing LIVE from Barclays Center on Sunday, August 25, this years Video Music Awards will mark the 30th anniversary of the show and become the first major annual award show to take place in the borough of Brooklyn.   From a vibrant musical scene for up and coming artists to epic concerts by today's biggest stars and the triumphant return of pro sports to the borough after nearly 60 years, Brooklyn has re-emerged as a cultural capitol where music, sports and entertainment history is made every day, said Stephen Friedman, President of MTV. We cant wait to help write the next chapter on August 25th, when one of the biggest nights in music happens in Brooklyn for the very first time.   Brooklyn is home to icons like the Cyclone in Coney Island and the Brooklyn Bridge, and now it can lay claim to the MTV Video Music Awards, said Mayor Michael R. Bloomberg. Bringing the VMAs to Brooklyn will mean hundreds of jobs as crews work on the production and provide a boost to our local economy as attendees stay in hotels, visit local eateries and experience all Brooklyn and our City have to offer.   MTVs Video Music Awards are the perfect culmination to an incredible inaugural year for Barclays Center, said Brett Yormark, CEO of Barclays Center. The VMAs are a symbol of pop culture and have created iconic moments worldwide in music and entertainment. Brooklyn has become an international brand and is the perfect setting for these moments. We cant wait to share our stage with the world.   From hip-hop to hipsters, JAY Z to MGMT, Brooklyn musicians have a long history of dominating the spotlight on MTV. Brooklyn is a cultural Meccathe hippest, coolest place for young people across the country, and has played a crucial role in the careers of some of 2013s biggest bands, like Fun and the Lumineers, stated Brooklyn Borough President Marty Markowitz. Now, it is only fitting that the first time Brooklyn will ever host a major awards show, we are welcoming the most exciting and talked about spectacle in the music industry: the MTV Video Music Awards. What better venue than the newest, most beautiful, most state-of-the-art arena in the country, Barclays Center. Bravo to MTV on a decision that hits all the right notes and strikes all the right chords. Im so thrilled that Ill probably get no sleep till Brooklyn hosts the VMAs!   Since the first MTV Video Music Awards aired in 1984, the VMAs instantly earned its reputation for delivering the most popular bands and artists to create the loudest, most influential and at times, the most controversial, annual live celebration of music in the world. No other award show has been responsible for creating more memorable or bigger musical moments in pop culture history than the MTV Video Music Awards. From Madonna, Michael Jackson, Guns N Roses and Nirvana to Britney Spears, Taylor Swift, Beyonc and Kanye West, an appearance on the VMA stage can forever change the trajectory of an artists career in one single night.   The 2013 MTV Video Music Awards will air across MTVs global network of more than 60 channels reaching more than a half-billion households around the world as well as through syndication. In addition, its convergent programming and content will reach the entire interactive community, via MTVs more than 200 digital media properties around the world. The 2012 VMAs was one of MTVs top performers in key markets across Europe, Latin America, Asia and Australia.   For the latest news on the VMAs, Click Here.   For information on individual suites Click Here or call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.
2014-04-18 19:00	Jordan Brand Classic 2014	http://www.barclayscenter.com/events/detail/jordan-brand-classic-2014	The country's premier prep basketball event, Jordan Brand Classic, returns for the second straight year this Friday, April 18.  Just announced, Macklemore & Ryan Lewis will be performing for all attendees after the National Game! Jordan Brand Classic will feature three epic bouts, beginning with an International Game at 2:30PM. Following the International Game, the New York metropolitan area can support their favorite local talent in the Regional Game, tipping off at 4:30PM. The Regional Game is a City vs. Suburbs showdown that will feature the top prep players from the area. Headlining the Jordan Brand Classic is the National Game, with tip-off slated for 7:00PM. This game serves as an annual showcase for the best talent at the high school level. The top 26 prospects from across the country have been selected to play in the National Game. Teams are broken down by geography.  EAST: Tyus Jones (Apple Valley, MN/Duke), Joel Berry (Lake Highland, FL/UNC), Isaiah Whitehead (Lincoln, NY/Seton Hall), LJ Peak (Gaffney, SC/Georgetown), Grayson Allen (Providence, FL/Duke), James Blackmon (Marion, IN/Indiana), Rashad Vaughn (Findlay, NV/UNLV), Kelly Oubre (Findlay, NV/Kansas), Justin Jackson (Homeschool Christian Youth Academy, TX/UNC), Reid Travis (De LaSalle, MN/Stanford), Trey Lyles (Arsenal Tech, IN/Kentucky), Jahlil Okafor (Whitney Young, IL/Duke), Karl Towns (St. Joseph, NJ/Kentucky). WEST: Emmanuel Mudlay (Prime Prep, TX/SMU), Tyler Ulis (Marian Catholic, IL/Kentucky), Devin Booker (Moss Point, MS/Kentucky), Kameron Chatman (Columbia Christian, OR/Michigan), Theo Pinson (Wesleyan Christian, NC/UNC), Justise Winslow (St. Johns, TX/Duke), Stanley Johnson (Master Dei, CA/Arizona), Cliff Alexander (Curie, IL/Kansas), Chris McCullough (IMG Academy/Syracuse), Myles Turner (Trinity, TX/Uncommitted), Daniel Hamilton (St. John Bosco, CA/UConn), DAngelo Russell (Montverde Academy, FL/Ohio State), Shaqquan Aaron (Rainier Beach, WA/Louisville).  Tickets start at just $10 so purchase yours today and be sure not tomiss the chance to see the next Chris Paul, LeBron James,or Blake Griffin before they hit it big. For Group tickets, call 855-GROUP-BK. For information on individual suitesClick Hereor call 718.BK.SUITE (718.257.8483) to set up an appointment to meet with a suite representative.   Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Menu
2017-01-09 00:00	Brooklyn Nets vs. Philadelphia 76ers	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-philadelphia-76ers-9	The Brooklyn Nets take on the Philadelphia 76ers on Sunday, January 8. The first 3,000 kids in attendance will receive a lunch box. Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  For information on individual suites, please call 718.BK.SUITE. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2016-06-23 19:00	NBA Draft 2016	http://www.barclayscenter.com/events/detail/nba-draft-2016	NBA Draft 2016 presented by State Farm will be held in Brooklyn, N.Y., on Thursday, June 23. Barclays Center, the home of the Brooklyn Nets, will host the draft for the fourth consecutive year. Tickets starting at $20 will be available for public sale beginning Monday, May 23 at 10 a.m. through nbatickets.com or by calling 800-745-3000. Fans can also purchase tickets at the American Express Box Office at Barclays Center beginning Tuesday, May 24 at noon (if tickets are still available). By virtue of winning NBA Draft Lottery 2016 presented by State Farm, the Philadelphia 76ers earned the right to select first overall at NBA Draft 2016 presented by State Farm. The NBA Draft 2016 presented by State Farm will air live on ESPN and ESPN Radio. For hotel information, please visit New York Marriott at the Brooklyn Bridge. For special rates, check corporate/promotional code and then enter W85.
2015-10-26 19:00	New York Islanders vs. Calgary Flames	http://www.barclayscenter.com/events/detail/new-york-islanders-vs-calgary-flames	p.fineprint {  font-size:9px; }  Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express. For information on individual suites, please call 718-BK-SUITE.
2014-03-05 19:30	Brooklyn Nets vs. Memphis Grizzlies	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-memphis-grizzlies-1	Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].
2015-12-23 19:30	Brooklyn Nets vs. Dallas Mavericks	http://www.barclayscenter.com/events/detail/brooklyn-nets-vs-dallas-mavericks-2	Make your dinner reservations today by calling 917.618.6340 or emailing [emailprotected].  Click Hereto see the event menu at the 40/40 CLUB & Restaurant by American Express.
